commodity,variety,market,district,state,date,modal_price,min_price,max_price,arrivals,unit
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-22,4064.45,3881.77,4250.02,5.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-23,4201.29,4026.53,4515.05,102.86,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-24,4880.75,4599.76,5150.2,16.7,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-25,0.0,4191.68,4753.51,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-26,4283.05,4074.51,4553.82,18.7,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-27,4418.92,4110.4,4573.24,12.38,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-28,4863.71,4514.17,5215.12,5.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-29,4667.61,4317.17,4981.53,28.68,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-30,3663.26,3529.06,3882.6,226.54,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-08-31,4454.99,4222.46,4713.29,86.08,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-01,3950.26,3823.82,4193.26,108.25,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-02,4561.48,4382.36,4829.72,52.95,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-03,4546.78,4234.92,4705.59,37.06,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-04,4863.94,4710.26,5078.56,134.71,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-05,4461.04,4306.61,4715.42,145.52,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-06,4941.94,4684.36,5104.29,47.51,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-07,4576.29,4335.79,4876.62,194.34,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-08,4254.67,3941.62,4565.56,51.52,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-09,0.0,5098.86,5663.4,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-10,4706.88,4416.59,5008.73,65.78,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-11,4927.39,4578.76,5320.81,65.05,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-12,4691.69,4376.61,4939.52,59.17,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-13,4073.21,3909.02,4267.68,5.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-14,4735.5,4501.19,5051.24,202.25,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-15,4614.48,4449.87,4783.32,122.84,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-16,4692.81,4545.1,5006.64,45.63,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-17,4653.85,4398.92,4930.54,1.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-18,4708.3,4525.34,4977.4,261.93,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-19,4957.28,4656.33,5249.38,145.54,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-20,4562.87,4421.63,4815.21,48.42,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-21,4538.6,4262.99,4691.19,135.6,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-22,0.0,4473.79,5177.12,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-23,0.0,4408.77,4836.31,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-24,5107.0,4836.34,5461.42,1.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-25,4463.54,4206.87,4803.23,55.68,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-26,4654.66,4381.75,5010.14,65.29,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-27,4957.9,4662.34,5308.1,132.51,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-28,0.0,4358.64,4885.39,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-29,4587.58,4341.99,4744.15,58.52,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-09-30,4691.78,4484.4,4843.73,18.16,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-01,4552.36,4219.78,4916.36,70.92,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-02,5170.48,4813.08,5345.8,339.93,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-03,4936.18,4761.32,5177.43,258.64,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-04,4828.62,4623.41,5212.21,504.42,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-05,5558.77,5261.26,5942.31,330.99,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-06,5185.17,4932.87,5410.18,328.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-07,4946.3,4725.27,5341.75,67.22,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-08,5468.78,5103.29,5895.01,65.24,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-09,5237.94,5077.8,5585.21,300.69,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-10,5025.54,4698.67,5411.07,226.8,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-11,5078.67,4907.68,5281.85,451.13,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-12,5494.99,5303.52,5682.23,312.46,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-13,5044.05,4721.51,5236.05,357.8,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-14,4816.42,4438.17,5125.26,27.66,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-15,5102.55,4734.9,5467.67,128.02,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-16,5093.35,4795.43,5385.22,352.9,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-17,4712.31,4411.2,4908.58,367.48,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-18,4667.32,4385.13,5025.41,294.17,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-19,5052.84,4789.13,5266.5,319.08,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-20,5961.55,5531.09,6193.72,358.57,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-21,5457.86,5135.16,5639.31,108.53,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-22,5359.87,5167.36,5655.8,69.98,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-23,5012.63,4825.11,5195.43,331.21,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-24,5563.72,5311.62,5989.41,342.2,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-25,5089.91,4917.12,5445.18,443.08,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-26,5663.07,5478.09,6084.18,381.1,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-27,5621.72,5226.7,5923.96,369.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-28,5074.99,4835.5,5308.11,99.73,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-29,5674.05,5430.06,6112.82,91.69,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-30,4769.56,4509.73,4925.97,191.02,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-10-31,5504.39,5064.43,5894.67,322.69,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-01,5162.9,4992.72,5374.04,389.35,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-02,4831.72,4558.08,5196.79,488.28,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-03,5763.87,5414.84,5940.11,416.59,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-04,5050.48,4777.8,5427.54,132.15,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-05,5452.84,5116.24,5806.48,135.92,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-06,0.0,4954.52,5451.96,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-07,0.0,4676.55,5140.69,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-08,4799.51,4618.33,5057.85,544.55,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-09,5108.37,4821.42,5319.09,348.45,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-10,5211.05,4865.39,5608.36,576.85,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-11,5191.03,4915.64,5593.86,95.68,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-12,5145.39,4983.25,5310.02,128.65,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-13,4974.98,4675.39,5367.88,439.09,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-14,0.0,4548.05,5109.31,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-15,5426.69,5043.95,5814.08,482.9,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-16,5047.51,4880.32,5448.22,515.66,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-17,5332.23,5107.14,5525.53,383.75,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-18,5493.93,5300.42,5854.8,109.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-19,4945.59,4572.18,5177.77,132.33,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-20,0.0,4365.66,4761.09,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-21,5249.35,4857.75,5581.3,411.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-22,5050.12,4861.08,5272.27,408.31,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-23,5624.84,5210.36,6019.26,348.21,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-24,4838.3,4638.85,4993.56,356.48,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-25,4821.86,4503.17,5017.11,148.64,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-26,5081.84,4797.91,5292.67,156.06,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-27,5023.91,4703.02,5259.55,530.62,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-28,4747.06,4448.1,4910.46,377.86,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-29,5745.3,5318.25,6067.99,347.11,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-11-30,5097.57,4808.46,5382.82,411.18,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-01,4843.75,4471.64,5212.25,454.01,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-02,5174.67,4993.28,5398.27,89.24,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-03,4759.3,4466.74,5100.74,131.38,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-04,4778.45,4607.42,4931.0,457.18,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-05,4542.5,4233.57,4871.42,509.41,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-06,5057.11,4767.67,5283.22,425.8,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-07,5038.43,4654.56,5346.87,329.59,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-08,5084.18,4781.65,5400.15,464.62,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-09,4564.45,4279.86,4791.73,134.9,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-10,5285.52,4940.32,5476.1,149.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-11,4871.73,4717.38,5251.04,509.85,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-12,5263.23,5089.8,5645.7,362.78,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-13,4953.86,4583.68,5272.36,461.69,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-14,5549.64,5127.34,5898.13,424.9,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-15,5247.62,4904.2,5623.27,502.52,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-16,4855.99,4696.8,5100.95,98.82,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-17,4943.34,4600.6,5254.54,99.46,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-18,4614.16,4285.99,4932.75,400.25,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-19,5427.62,5208.02,5856.31,605.06,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-20,4988.26,4729.59,5228.38,333.01,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-21,4776.15,4535.75,5014.21,329.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-22,4494.18,4328.44,4744.59,480.34,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-23,5436.28,5077.05,5730.91,133.65,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-24,4824.89,4672.13,5032.96,113.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-25,5238.1,4996.09,5570.49,431.42,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-26,5307.16,4920.53,5659.03,439.81,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-27,5032.85,4680.41,5222.17,419.86,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-28,4786.45,4476.01,5123.96,385.65,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-29,4699.67,4429.74,4968.73,414.73,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-30,4822.5,4554.02,5208.12,146.88,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2023-12-31,4867.71,4506.08,5176.25,161.58,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-01,4391.25,4065.38,4658.62,419.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-02,4786.28,4423.75,5017.27,482.45,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-03,4979.39,4810.67,5174.87,439.63,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-04,5191.99,4911.89,5384.47,495.68,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-05,4129.13,3967.85,4404.81,399.43,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-06,5185.96,4974.33,5450.02,137.32,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-07,4840.2,4479.1,5194.54,144.32,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-08,5009.22,4775.34,5320.74,474.08,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-09,0.0,4620.09,5343.18,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-10,4790.03,4554.87,4984.48,435.18,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-11,5357.7,4935.07,5783.29,413.01,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-12,5008.04,4661.34,5331.34,391.27,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-13,4334.59,4091.74,4529.62,144.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-14,5117.25,4955.28,5418.87,156.22,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-15,4857.89,4688.98,5035.54,352.23,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-16,5131.03,4833.55,5297.78,551.79,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-17,4539.7,4327.4,4854.23,431.77,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-18,4570.61,4269.53,4793.63,335.96,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-19,4696.89,4362.42,4979.83,409.95,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-20,4308.55,4100.78,4625.25,168.54,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-21,4775.81,4414.31,5156.23,167.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-22,4258.91,3920.06,4547.0,434.85,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-23,4912.54,4691.31,5137.89,542.57,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-24,5287.54,5059.21,5709.4,424.16,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-25,4626.56,4461.35,4933.92,369.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-26,5297.26,5051.29,5550.13,472.63,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-27,4688.63,4541.77,4839.38,133.64,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-28,5142.15,4939.93,5510.75,129.79,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-29,4707.41,4372.51,5024.83,414.53,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-30,4478.16,4204.2,4680.44,408.99,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-01-31,4951.55,4646.23,5248.87,513.46,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-01,3937.2,3643.51,4173.42,327.82,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-02,4481.38,4162.41,4695.82,311.18,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-03,4621.93,4378.68,4914.29,118.61,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-04,4384.61,4156.52,4689.35,88.11,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-05,4149.74,3954.81,4311.0,474.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-06,4053.0,3799.61,4241.5,413.03,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-07,4376.88,4035.33,4512.06,268.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-08,4419.87,4275.49,4667.42,323.41,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-09,4165.31,3955.7,4344.02,193.92,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-10,4601.92,4407.95,4751.91,109.31,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-11,3918.04,3608.15,4158.46,113.36,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-12,4095.72,3835.01,4296.65,229.2,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-13,4198.46,3962.53,4426.01,251.07,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-14,4144.92,3920.54,4383.33,303.18,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-15,4062.16,3825.11,4308.2,227.45,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-16,4978.7,4765.05,5194.28,331.04,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-17,4362.75,4121.68,4604.82,129.02,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-18,4539.93,4209.73,4761.9,106.7,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-19,4605.84,4425.89,4752.84,440.73,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-20,0.0,4230.26,4891.03,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-21,3932.44,3655.58,4108.93,316.71,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-22,3904.33,3668.42,4032.59,234.01,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-23,4834.05,4571.42,5200.05,321.2,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-24,4454.88,4125.93,4808.07,112.82,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-25,4041.94,3817.18,4342.14,154.39,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-26,4224.65,3977.23,4432.12,363.15,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-27,3957.03,3796.03,4208.78,404.95,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-28,4184.02,3959.22,4330.12,253.72,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-02-29,4463.43,4253.97,4655.47,344.85,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-01,4006.32,3839.39,4261.36,5.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-02,4090.72,3777.61,4247.59,59.52,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-03,5344.68,5008.56,5751.07,38.75,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-04,3815.71,3589.28,4083.68,12.26,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-05,4068.22,3870.83,4262.05,87.51,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-06,4988.24,4644.81,5227.53,7.16,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-07,4448.18,4292.42,4729.51,165.93,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-08,3959.08,3698.13,4078.47,5.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-09,4117.81,3813.83,4329.72,49.56,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-10,4176.21,4000.6,4367.93,1.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-11,4382.39,4039.6,4528.23,168.41,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-12,3774.99,3568.08,4021.98,16.94,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-13,4751.51,4551.54,5099.28,27.34,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-14,4533.21,4262.9,4723.94,56.17,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-15,3892.03,3664.43,4152.84,113.42,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-16,4251.3,3945.86,4477.43,1.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-17,4317.18,4123.46,4634.85,28.57,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-18,4014.49,3730.08,4152.38,100.49,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-19,4453.98,4310.12,4645.14,55.32,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-20,4609.98,4420.19,4905.47,13.02,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-21,4030.19,3761.6,4155.62,180.22,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-22,4422.36,4188.38,4695.69,207.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-23,3927.7,3757.07,4086.02,8.44,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-24,3990.21,3746.68,4224.81,1.5,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-25,0.0,4395.09,5013.61,0.0,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-26,4080.42,3839.28,4218.43,192.38,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-27,4802.68,4545.14,4967.73,24.48,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-28,4615.77,4418.06,4937.79,182.72,Quintal
Soybean,Yellow,Bhopal,Bhopal,Madhya Pradesh,2024-03-29,4188.02,3963.23,4488.33,105.85,Quintal
